Source_Name,sigma²_NXS(month),err_sigma²_NXS(month),a*sigma²_NXS(month),sigma²_NXS(3 day),err_sigma²_NXS(3 day)
J1353.0-4413,,,,,
J1353.2+3740,,,,,
J1353.3+1434,,,,,
J1353.4+5600,,,,,
J1353.6-6640,,,,,
J1353.7-3936,,,,,
J1354.2+6934,,,,,
J1354.3-0206,,,,,
J1354.4+3707,,,,,
J1354.7+0623,,,,,
J1354.8-1041,0.3898460675675644,0.056159223643057685,1.4280352975786699,,
J1356.2-2454,,,,,
J1356.2-1726,,,,,
J1357.1+1921,,,,,
J1357.5+0127,,,,,
J1358.1+7642,,,,,
J1358.9-0703,,,,,
J1359.1+5544,,,,,
J1359.1-1152,,,,,
J1359.4+0202,,,,,
J1359.7+4012,,,,,
J1359.8-3746,,,,,
J1400.2-4010,,,,,
J1400.6-5605,,,,,
J1401.1-3717,,,,,
J1401.2-0915,,,,,
J1402.5-1827,,,,,
J1402.6+1600,,,,,
J1402.6-3330,,,,,
J1403.4+4319,,,,,
J1404.8+6554,,,,,
J1404.8+0402,,,,,
J1405.3-0640,,,,,
J1406.1-2508,,,,,
J1406.4-1654,,,,,
J1406.5-0054,,,,,
J1406.6-3934,,,,,
J1406.9+1643,,,,,
J1407.5-2706,,,,,
J1407.6-4301,,,,,
J1408.7+3617,,,,,
J1408.9-0751,1.455513511432931,0.025209138766383022,5.331654833400802,0.6625006437541999,0.01710534782516405
J1409.7+5940,,,,,
J1410.1+0202,,,,,
J1410.3+1438,,,,,
J1410.3+6058,,,,,
J1410.4+2820,,,,,
J1410.5+6215,,,,,
J1411.5-0723,,,,,
J1411.8+5249,,,,,
J1412.0+3836,,,,,
J1412.1+7427,,,,,
J1412.2+2132,,,,,
J1412.9+5018,,,,,
J1413.1-6519,,,,,
J1415.5+4830,0.22596174973646202,0.06194765067695828,0.8277147863505931,,
J1415.9-1002,,,,,
J1416.1+1320,0.5040753208382328,0.028341611175953036,1.8464655941938775,,
J1416.1-2417,,,,,
J1417.9+4613,,,,,
J1417.9+2543,,,,,
J1418.4-0233,,,,,
J1418.4+3543,0.9209035649903584,0.04299897520648581,3.373338622286723,,
J1418.7-3504,,,,,
J1418.9+7731,,,,,
J1419.3+0444,,,,,
J1419.4-0838,0.40422271224619083,0.031133290940162487,1.4806980220994628,,
J1419.5+3821,,,,,
J1419.6-5153,,,,,
J1419.8+5423,0.19808099551090588,0.026128050190260252,0.7255854987432235,,
J1420.3+0612,,,,,
J1420.9-7920,,,,,
J1421.1-4614,,,,,
J1421.1-1120,,,,,
J1421.1+3859,,,,,
J1421.6-4819,,,,,
J1422.5+3223,,,,,
J1422.6+5801,,,,,
J1422.6+8150,,,,,
J1423.1+3738,,,,,
J1423.5+4524,,,,,
J1423.5-7829,,,,,
J1424.1-1750,,,,,
J1424.1+2917,,,,,
J1424.2+0433,,,,,
J1424.5+3433,,,,,
J1424.5+3705,,,,,
J1424.6+1447,,,,,
J1424.8-6808,0.16357355901432802,0.027508678125416897,0.5991821784441743,,
J1425.0+3615,,,,,
J1425.4-0119,,,,,
J1425.8+1423,,,,,
J1426.1+3403,,,,,
J1426.4+3625,,,,,
J1427.0+2348,0.12123581998421125,0.007578556246696408,0.44409587442700593,0.021389164131220807,0.0068181426667206215
J1427.4-1823,,,,,
J1427.6-3305,0.4640320600111004,0.04970182483503775,1.6997841354117291,,
J1427.7-3215,,,,,
J1427.9-4206,0.8558889895362296,0.0064368310389234335,3.1351853707100683,0.8623242259991099,0.006668102999073631
J1428.1+1629,,,,,
J1428.3+5635,,,,,
J1428.5+4240,,,,,
J1428.7-1017,,,,,
J1428.8+7429,,,,,
J1428.9+5406,,,,,
J1429.8-3058,,,,,
J1430.5+3647,,,,,
J1431.0-4458,,,,,
J1431.1-3120,,,,,
J1432.2+5051,,,,,
J1432.8+7648,,,,,
J1433.0-1801,,,,,
J1433.7-7304,,,,,
J1434.2+4204,,,,,
J1434.7+1950,0.39727824791053995,0.028456030306434867,1.4552599299418012,,
J1434.8+6640,,,,,
J1435.3+7120,,,,,
J1435.5+2021,,,,,
J1435.7+6148,,,,,
J1435.9-8348,0.11445405112926492,0.035698167938156604,0.4192537479812785,,
J1436.9+2321,,,,,
J1436.9+5638,,,,,
J1437.3-3239,,,,,
J1438.0-3128,,,,,
J1438.1-2201,,,,,
J1438.5-4207,,,,,
J1438.6+1205,,,,,
J1438.9+3710,0.4292990805379547,0.041949958442444105,1.572554634323761,,
J1439.3+3932,,,,,
J1439.5-2525,,,,,
J1439.7+4958,,,,,
J1439.9-3953,,,,,
J1440.0-2343,,,,,
J1440.0-1530,,,,,
J1440.6-3846,,,,,
J1440.9+0609,,,,,
J1441.6-1522,,,,,
J1441.7+1836,,,,,
J1442.0+4348,,,,,
J1442.2+0622,,,,,
J1442.6-4623,,,,,
J1442.7+1200,,,,,
J1443.1+5201,,,,,
J1443.1+4728,,,,,
J1443.6+2515,,,,,
J1443.7-0954,,,,,
J1443.9-3908,0.36451466266369426,0.02654963628577616,1.3352444671729877,0.10585021911269293,0.023529072797853885
J1443.9+2501,2.3211846202890087,0.045069443250295084,8.502672838671044,0.6597551088134453,0.02420523901903961
J1445.0-0326,,,,,
J1445.2-1954,,,,,
J1445.9-1626,,,,,
J1446.0-3039,,,,,
J1446.3+3111,,,,,
J1446.7+1719,,,,,
J1446.8-1830,,,,,
J1447.0-2657,,,,,
J1448.0+3608,,,,,
J1449.5+2746,,,,,
J1449.6-2137,,,,,
J1449.7-0910,,,,,
J1450.4+0910,,,,,
J1450.8+5201,,,,,
J1451.4+6355,,,,,
J1451.5+1415,,,,,
J1451.8-3851,,,,,
J1453.0-1318,,,,,
J1453.5+3505,,,,,
J1454.0+4927,,,,,
J1454.1+1622,,,,,
J1454.1+2647,,,,,
J1454.4-3744,,,,,
J1454.4+5124,0.33909745741434877,0.019506437780678714,1.242139343685814,0.04801072978900899,0.014440615113069488
J1454.7+5237,,,,,
J1454.8-2456,,,,,
J1455.0+0247,,,,,
J1455.4-3654,,,,,
J1455.8-7601,,,,,
J1456.0+5051,,,,,
J1457.3-4246,,,,,
J1457.4-3539,0.9839313887741965,0.029814229501868968,3.604214253928923,,
J1457.8-4642,,,,,
J1458.6+3722,,,,,
J1459.0+7140,,,,,
J1459.0+6129,,,,,
J1459.0-5353,,,,,
J1459.5+1527,,,,,
J1500.7+4752,,,,,
J1500.9+5528,,,,,
J1501.0+2238,,,,,
J1502.5+5552,,,,,
J1503.3+1651,,,,,
J1503.5+4759,,,,,
J1503.6-6427,,,,,
J1503.7-1540,,,,,
J1503.7-5801,,,,,
J1503.9-4247,,,,,
J1504.4+1029,1.0349910631545034,0.010864820162733834,3.7912496593465104,0.7307688545615044,0.00898973951132812
J1504.9+2027,,,,,
J1505.0-3433,,,,,
J1505.0+0326,0.1767281370744192,0.02183932538964588,0.647368381557044,0.02290146877349253,0.017789910995892017
J1505.5-8241,,,,,
J1506.1+3731,1.047534105852945,0.03798184856063336,3.8371957627000004,,
J1506.4-0540,,,,,
J1506.4+4331,,,,,
J1506.6+0813,,,,,
J1507.2-1651,,,,,
J1507.2+1721,,,,,
J1507.3-3710,,,,,
J1507.3+3341,,,,,
J1508.4+7717,,,,,
J1508.5-4951,,,,,
J1508.8+2708,,,,,
J1509.6-4334,,,,,
J1509.7+5556,,,,,
J1509.8-2906,,,,,
J1510.1+5702,,,,,
J1510.4-3017,,,,,
J1510.8+7959,,,,,
J1510.8-0542,,,,,
J1511.8-0513,,,,,
J1512.1-2255,,,,,
J1512.2+4704,,,,,
J1512.2+0202,,,,,
J1512.8-0906,1.2033474858836741,0.008825964867351797,4.407951825233215,1.5191260075596327,0.010154552729197547
J1512.9-5639,0.1377834556222883,0.0160475957176855,0.5047111011755722,0.22764141399076535,0.030850210852539507
J1513.2-7131,,,,,
J1513.4-3721,,,,,
J1513.4-0753,,,,,
J1513.4-3231,,,,,
J1514.4-7719,,,,,
J1514.6-2044,,,,,
J1514.7-3617,,,,,
J1514.8-4748,,,,,
J1514.8-0949,,,,,
J1516.0+2424,,,,,
J1516.1+4351,,,,,
J1516.4-1523,,,,,
J1516.5+0015,,,,,
J1516.8+2918,,,,,
J1516.8+3651,,,,,
J1516.9+1934,,,,,
J1517.0+2639,,,,,
J1517.3+6630,,,,,
J1517.7-2422,0.24478450505307703,0.012075781065560766,0.896663946611532,0.1502879426074856,0.011645661732448766
J1517.7+6525,,,,,
J1518.0-2731,0.15891471237857227,0.03582235326791796,0.5821164748361424,,
J1518.4+0750,,,,,
J1518.6+0614,,,,,
J1518.6+4044,,,,,
J1520.0-0905,,,,,
J1520.4+5546,,,,,
J1520.5+4209,,,,,
J1520.8-0348,,,,,
J1521.1+0421,,,,,
J1521.8+4338,,,,,
J1522.1+3144,0.5837325617745737,0.01033229099121707,2.1382560243874784,0.34934276173437434,0.008563743608918623
J1522.6-2730,0.18410385574884622,0.030167350424790254,0.6743861906061669,,
J1523.2-3941,,,,,
J1523.2+0533,,,,,
J1523.2+2818,,,,,
J1524.8-5904,,,,,
J1525.7-4334,,,,,
J1526.1-0831,,,,,
J1526.7-1529,,,,,
J1527.3+3117,,,,,
J1528.2-2905,,,,,
J1528.5-2240,,,,,
J1529.2+3812,,,,,
J1529.7+6733,,,,,
J1530.3+2709,,,,,
J1530.5-3026,,,,,
J1530.9+5736,,,,,
J1531.7+4710,,,,,
J1532.0+3016,,,,,
J1532.7+2342,,,,,
J1532.7-1319,1.076312285956436,0.035218137646245554,3.942612388406348,,
J1533.2+1855,,,,,
J1533.2+3416,,,,,
J1534.8+3716,,,,,
J1534.8+0131,0.4336718702171113,0.059428954239158116,1.588572489908879,,
J1535.0+5320,,,,,
J1535.3-3135,,,,,
J1535.4+3919,,,,,
J1535.8-4730,,,,,
J1536.8-3155,,,,,
J1536.9-3731,,,,,
J1537.7-7957,,,,,
J1537.9-1344,,,,,
J1539.6+2743,0.25498987175651655,0.052726561552728805,0.9340469679875779,,
J1539.7-1127,,,,,
J1539.9+4220,,,,,
J1540.1+4142,,,,,
J1540.1+8155,,,,,
J1540.4+6606,,,,,
J1540.7+1449,,,,,
J1541.7+1413,,,,,
J1541.9-2915,,,,,
J1542.3+1801,,,,,
J1543.0+6130,0.33022274914576905,0.01551319571618152,1.2096306236612142,0.06153133238855401,0.010858413007566329
J1543.3+1026,,,,,
J1543.6+0452,,,,,
J1544.3-0649,,,,,
J1544.7+5017,,,,,
J1545.0-6642,,,,,
J1545.8-2336,,,,,
J1546.0+0819,,,,,
J1546.1-1003,,,,,
J1546.4-2903,,,,,
J1546.5+1816,,,,,
J1547.3-1531,,,,,
J1547.3-2802,,,,,
J1547.9-6403,,,,,
J1548.3+6615,,,,,
J1548.3+1456,0.349201924712836,0.027688322945998066,1.27915276299642,-0.006143045110001399,0.01614354064006855
J1548.8-2250,,,,,
J1549.0+4821,,,,,
J1549.0+7846,,,,,
J1549.3+6310,,,,,
J1549.3+4234,,,,,
J1549.4+7409,,,,,
J1549.5+0236,0.18212832737002352,0.03670931252236694,0.6671496824276196,,
J1549.6+1710,,,,,
J1549.8-3044,,,,,
J1549.8-0659,,,,,
J1550.7+7006,,,,,
J1550.7+0528,0.3384918500796552,0.06976989227671516,1.2399209587324629,,
J1550.8-0822,,,,,
J1550.8-1750,,,,,
J1552.0+0850,,,,,
J1553.3+0600,,,,,
J1553.5-6910,,,,,
J1553.5-3118,,,,,
J1553.6+1257,0.4058702725520961,0.03634161469645263,1.4867331587019745,,
J1553.6-2422,0.24535394385842949,0.03263186420173768,0.8987498435372806,,
J1554.0-0243,,,,,
J1554.4-1215,,,,,
J1554.9+2143,,,,,
J1555.2-4149,,,,,
J1555.7+1111,0.08849456855468578,0.005776570438425697,0.3241622221011243,0.05154627323383249,0.006727521928538071
J1556.6+1417,,,,,
J1557.5-7040,,,,,
J1557.9-0001,,,,,
J1557.9-1404,,,,,
J1558.1+6239,,,,,
J1558.8+5625,,,,,
J1558.9-6432,,,,,
J1559.1+6736,,,,,
J1559.8-0425,,,,,
J1559.8-2525,,,,,
J1559.9+2319,,,,,
J1600.0+8510,,,,,
J1600.3-5811,,,,,
J1602.0-0641,,,,,
J1602.1+3324,,,,,
J1602.2+3051,,,,,
J1602.9-1928,,,,,
J1603.5-7112,,,,,
J1603.8+1104,,,,,
J1603.8+5009,,,,,
J1603.8-4903,0.10003912207397936,0.017642609464743237,0.36645078492593736,-0.07973743520879684,0.00987537557470701
J1604.5-4441,0.35719201215899943,0.04420648953780003,1.3084210507979483,,
J1604.6+5714,0.30849664938572874,0.025037931777706315,1.1300462955964556,,
J1604.7+1734,,,,,
J1604.9-3414,,,,,
J1605.1-1140,,,,,
J1605.5+5423,,,,,
J1605.8+7208,,,,,
J1606.2+1346,,,,,
J1606.3+5629,,,,,
J1606.5+2717,,,,,
J1606.6+1324,,,,,
J1606.8-0351,,,,,
J1606.9+5919,,,,,
J1607.0+1550,,,,,
J1608.0+4949,,,,,
J1608.0-1625,,,,,
J1608.0-2038,,,,,
J1608.3+4012,,,,,
J1608.7+1029,0.39721080937455094,0.026060882169042995,1.4550128975415253,,
J1610.3-3958,,,,,
J1610.6+2414,,,,,
J1610.7-6648,,,,,
J1611.3-0930,,,,,
J1612.2+2828,,,,,
J1612.4-3100,,,,,
J1612.4-0554,,,,,
J1613.3-1907,,,,,
J1613.5-4225,,,,,
J1613.6+3411,0.22718090349045722,0.04056759786058191,0.8321806377178869,,
J1614.8-0850,,,,,
J1615.6+2130,,,,,
J1615.6+4712,,,,,
J1616.6+4630,,,,,
J1616.7+3327,,,,,
J1616.7+4107,,,,,
J1617.2-2535,,,,,
J1617.3-1513,,,,,
J1617.3-5849,,,,,
J1617.9-7718,0.861838657704754,0.052964535518541,3.156979450118245,,
J1618.0+5139,,,,,
J1618.8+0620,,,,,
J1619.0+7536,,,,,
J1619.0-8346,,,,,
J1619.6+5536,,,,,
J1621.3-0030,,,,,
J1621.7-1103,,,,,
J1623.4+0858,,,,,
J1623.6+5743,,,,,
J1624.6+5651,,,,,
J1624.9-4210,,,,,
J1625.2-3600,,,,,
J1625.7-2527,0.9625993387126234,0.03158517271573368,3.5260733593760696,,
J1625.7+4134,,,,,
J1626.0-2950,0.2782996227893559,0.022711189699268376,1.0194323290875624,,
J1626.3+3514,,,,,
J1626.4+1820,,,,,
J1626.6-7639,,,,,
J1626.8+4337,,,,,
J1627.3+3148,,,,,
J1627.3+4758,,,,,
J1627.4-3301,,,,,
J1627.7+0251,,,,,
J1628.3-3343,,,,,
J1628.6+7706,0.11721887926035512,0.029398420788436488,0.4293815201749816,,
J1628.8-6149,,,,,
J1630.6+8234,,,,,
J1630.7+5221,0.14588154135132056,0.026111729065891837,0.5343749947631916,,
J1631.0-5302,,,,,
J1631.2+4926,,,,,
J1631.2+1046,,,,,
J1632.2+0854,,,,,
J1632.4+5800,,,,,
J1632.8-1048,,,,,
J1633.5+2806,,,,,
J1633.8+0701,,,,,
J1634.9+1222,,,,,
J1635.2+3808,1.2251215299795493,0.013042347601482143,4.487711776985339,0.8763299947876307,0.011366336797900055
J1635.3+0911,,,,,
J1635.6+3500,,,,,
J1635.6+3628,,,,,
J1636.3+7128,,,,,
J1636.5-0454,,,,,
J1636.7+2627,,,,,
J1636.9-4103,,,,,
J1637.1+1316,,,,,
J1637.2+4327,,,,,
J1637.6+4548,,,,,
J1637.7+4717,0.5122917517756206,0.04061706762406303,1.8765629951293725,,
J1637.7+7326,,,,,
J1637.8-3449,,,,,
J1638.0+0042,,,,,
J1638.1+5721,,,,,
J1639.2+4129,,,,,
J1640.2+0629,,,,,
J1640.3+6850,,,,,
J1640.4+3945,0.4645266658273753,0.04269591360399577,1.7015959135025926,,
J1640.9+1143,,,,,
J1641.9-0621,,,,,
J1642.3-8108,,,,,
J1642.4+2211,,,,,
J1642.9+3948,1.1680495810928448,0.03608577760675447,4.278652960462341,0.9816708646474137,0.03003830385679562
J1643.0+3223,,,,,
J1643.0-7714,,,,,
J1643.5-0646,,,,,
J1643.7+3317,,,,,
J1644.2+4546,,,,,
J1644.5-4602,,,,,
J1644.8-2154,,,,,
J1644.9+2620,,,,,
J1645.6+6329,0.11299843226880867,0.030112125347348105,0.41392170724652744,,
J1646.0-0942,,,,,
J1646.6+7422,,,,,
J1646.7-1330,,,,,
J1647.0+6040,,,,,
J1647.1+6149,,,,,
J1647.4-6438,,,,,
J1647.5+2911,,,,,
J1647.5+4950,0.11518591785012493,0.019625393914280604,0.42193463050763647,,
J1648.0+2221,,,,,
J1648.1-2920,,,,,
J1648.2+4232,,,,,
J1649.3+8252,,,,,
J1649.4+5235,0.1071611269385568,0.030501525701561106,0.39253922131725977,,
J1649.6+0411,,,,,
J1650.3-5045,0.08105686806515362,0.01577457961741975,0.29691736902836807,-0.045754594498905544,0.00854026250312153
J1650.7+0831,,,,,
J1650.9+0429,,,,,
J1651.6+7219,,,,,
J1652.7+4024,,,,,
J1653.8+3945,0.11160929786232099,0.007261615768551213,0.4088332040382667,0.02017316415507959,0.0066928141568240685
J1654.0-3509,,,,,
J1656.0+2047,,,,,
J1656.3-3301,,,,,
J1656.9-2010,,,,,
J1657.0+6010,,,,,
J1657.7-6120,,,,,
J1657.7+4808,0.43013577868948344,0.0282099212539572,1.5756195222197888,,
J1657.7+0738,,,,,
J1658.4+6150,,,,,
J1659.0+2627,,,,,
J1659.7-3131,,,,,
J1700.0+6830,0.8171386358374234,0.020280183526820334,2.99323992742055,0.5527084179961489,0.017139930670467034
J1701.0+6613,,,,,
J1701.3+3956,,,,,
J1701.7-5621,,,,,
J1702.2+2642,,,,,
J1702.6+3114,,,,,
J1703.6-6213,0.372228018070477,0.02857409804702723,1.363499064820676,,
J1704.1+7647,0.41083829791104426,0.04901480125117109,1.5049314070929611,,
J1704.2+1234,,,,,
J1704.5-0527,,,,,
J1705.0+7134,,,,,
J1705.3-6946,,,,,
J1705.4+5436,,,,,
J1705.5-7423,,,,,
J1706.1+1000,,,,,
J1706.8+3004,,,,,
J1706.9+4543,,,,,
J1707.1-1931,,,,,
J1707.5+1649,,,,,
J1707.9+0016,,,,,
J1709.0-3525,,,,,
J1709.7+4318,1.3537269555324876,0.04588268913222762,4.9588030676981605,,
J1710.1-2030,,,,,
J1710.3-3943,,,,,
J1711.1+0242,,,,,
J1711.1-4600,,,,,
J1711.6-5027,,,,,
J1712.5-3142,,,,,
J1712.7+2932,,,,,
J1713.7+8844,,,,,
J1714.0-2029,,,,,
J1715.0+2616,,,,,
J1715.4-4025,,,,,
J1715.8+2151,,,,,
J1716.1+6836,,,,,
J1716.3-3421,,,,,
J1716.6-6707,,,,,
J1717.3-6045,,,,,
J1717.5-8114,,,,,
J1717.5-3342,0.47808897523913185,0.0479141348065578,1.7512756670461247,,
J1717.6-5154,,,,,
J1718.0-3055,,,,,
J1719.2+1745,,,,,
J1719.3+1205,,,,,
J1720.0-5101,,,,,
J1720.2+3824,,,,,
J1722.6+6104,,,,,
J1722.7+1014,0.1882542873816301,0.0427781533633751,0.6895895320398349,,
J1723.6-7714,0.6467942669863129,0.027863002848688062,2.3692557662336804,0.24032736003420074,0.019596311264187528
J1724.1+3304,,,,,
J1724.2+4005,0.21817031692577518,0.03550936756114185,0.7991741853338981,,
J1724.2-6501,,,,,
J1724.9+7654,,,,,
J1725.0+1152,,,,,
J1725.4+5254,,,,,
J1725.5+5851,,,,,
J1727.2+0644,,,,,
J1727.4+4530,0.5841785173726479,0.01959801916037542,2.139889593091086,0.3719256440606797,0.016965640358365446
J1727.9-0654,,,,,
J1728.0+1216,,,,,
J1728.3+5013,0.17859602967450433,0.031560419504693904,0.6542106118292406,,
J1728.4+0427,,,,,
J1728.5-7303,,,,,
J1728.6-7448,,,,,
J1730.6+0024,,,,,
J1730.6+3805,,,,,
J1730.8+3715,,,,,
J1731.6-3002,,,,,
J1731.9-2719,,,,,
J1733.0-1305,0.6284134218172924,0.028532027116987057,2.3019253558887294,0.4446929497219265,0.025632927596768437
J1733.4+1521,,,,,
J1733.4-3943,,,,,
J1733.4+5428,,,,,
J1733.6-6054,,,,,
J1734.0+0805,,,,,
J1734.3+3858,1.0679607356113752,0.03795524893837224,3.9120200349765284,,
J1735.0-0132,,,,,
J1735.4-1118,,,,,
J1735.8-5932,,,,,
J1736.0+2033,,,,,
J1736.6+0628,,,,,
J1736.9-3357,,,,,
J1737.6-1503,,,,,
J1738.0+8717,,,,,
J1738.0+0236,,,,,
J1738.2+4000,,,,,
J1738.3+3228,,,,,
J1738.8+3822,,,,,
J1738.8-3418,,,,,
J1739.5+4955,0.4496634134420871,0.04702326422967703,1.647150708564535,,
J1740.0+4737,,,,,
J1740.5+5211,0.7855413599216744,0.028601706675995302,2.8774967429463296,0.3431406905251413,0.020925748986185617
J1740.6+5346,,,,,
J1741.1+7226,,,,,
J1741.2+5739,,,,,
J1741.5-3119,,,,,
J1741.8-2537,,,,,
J1741.9+2555,,,,,
J1742.4-1518,,,,,
J1742.5+5944,,,,,
J1743.9-1824,,,,,
J1743.9+3747,,,,,
J1744.0+1935,,,,,
J1744.2-0353,,,,,
J1744.4+1851,,,,,
J1744.6-5713,,,,,
J1744.8+5540,,,,,
J1744.9-1727,,,,,
J1745.1+4731,,,,,
J1745.4-0753,,,,,
J1745.6+3950,,,,,
J1746.8-5235,,,,,
J1747.1-5453,,,,,
J1747.2+4937,,,,,
J1747.4+2330,,,,,
J1747.4+2759,,,,,
J1747.6-5308,,,,,
J1747.6-4211,,,,,
J1747.9+4704,,,,,
J1748.0+3403,,,,,
J1748.1+2702,,,,,
J1748.5-0854,,,,,
J1748.6+7005,0.6355335755127525,0.021873753388106605,2.3280070113091473,0.6180345315408666,0.024328272303305747
J1749.0-2327,,,,,
J1749.0+4321,,,,,
J1750.2+4704,,,,,
J1751.5+0938,1.6286223062040692,0.03532092920208683,5.965765293452176,1.185596790007119,0.03268721590788223
J1751.6+2921,,,,,
J1751.6-1750,,,,,
J1752.1+4531,,,,,
J1752.6-1010,,,,,
J1753.3-3325,,,,,
J1753.4-5913,,,,,
J1753.6-5014,,,,,
J1753.7+2847,,,,,
J1754.2+3212,0.8394103625946875,0.05273524772001248,3.0748229279772716,,
J1754.5-6425,,,,,
J1754.7+3444,,,,,
J1756.3+5522,,,,,
J1756.6+1553,,,,,
J1756.9+1531,,,,,
J1757.0+7032,,,,,
J1758.2+6532,,,,,
J1758.3+1429,,,,,
J1758.3-3028,,,,,
J1758.7-1621,,,,,
J1759.1-4822,,,,,
J1759.1-3849,,,,,
J1800.1+2812,,,,,
J1800.1+7037,,,,,
J1800.6+7828,0.9630367809206665,0.014117728089220133,3.527675742895375,1.3768167833959595,0.017053898968047026
J1801.5+4404,2.040188200459413,0.0644861406737735,7.473361940362822,,
J1801.5+2123,,,,,
J1801.8+2951,,,,,
J1802.6-3940,1.14624098904608,0.03792372197636461,4.198766456982667,,
J1803.4-6510,,,,,
J1803.5+2756,,,,,
J1803.9+0342,,,,,
J1806.2+6143,,,,,
J1806.3+5345,,,,,
J1806.8+6949,0.15469759248214077,0.01219672351777018,0.5666688493058893,-0.024399655049705638,0.007374892431954239
J1806.9-8038,,,,,
J1807.2+6429,,,,,
J1807.9-6412,,,,,
J1807.9+4650,,,,,
J1808.1-5013,,,,,
J1808.2+3500,,,,,
J1808.8+2419,,,,,
J1808.8+3522,,,,,
J1809.3+2042,,,,,
J1809.7+2910,,,,,
J1810.7+5335,,,,,
J1811.0+1608,,,,,
J1811.2-2759,,,,,
J1811.3+0340,,,,,
J1812.9+4249,,,,,
J1813.5+3144,0.8918304718799522,0.05443236386489409,3.266841708182912,,
J1813.6+0614,,,,,
J1814.0+3828,,,,,
J1814.2+4114,,,,,
J1814.4+2953,,,,,
J1815.2-2715,,,,,
J1816.9-4942,0.19223854755925343,0.035760022007611726,0.7041841750072084,,
J1818.6+0903,,,,,
J1819.1+2133,,,,,
J1820.3+3624,,,,,
J1821.6+6819,0.30814652225157413,0.030173691799578514,1.1287637537220883,,
J1822.0+1600,,,,,
J1823.3-3720,,,,,
J1823.5+6858,,,,,
J1823.6-3453,,,,,
J1824.1+5651,0.31771528310609304,0.02503832531699806,1.1638148402691493,0.1726424702573106,0.028431671957305307
J1824.5+0107,,,,,
J1824.5+4311,,,,,
J1824.7-3243,,,,,
J1825.1-5231,,,,,
J1826.0-5037,,,,,
J1827.5+2015,,,,,
J1827.6-4029,,,,,
J1828.0+2634,,,,,
J1828.7+3230,,,,,
J1829.0-2417,,,,,
J1829.1+2729,,,,,
J1829.2-5813,1.6704990666142738,0.03777535246182734,6.119162998313346,,
J1829.3+5402,,,,,
J1829.5+4845,0.18328447850056237,0.02308115413288002,0.6713847504739552,0.06870871011279331,0.026642954300267908
J1829.9+3934,,,,,
J1830.0-5225,,,,,
J1830.0+1324,,,,,
J1830.1+0617,,,,,
J1830.2-4443,,,,,
J1830.7-2713,,,,,
J1831.9+3820,,,,,
J1832.6-5658,,,,,
J1833.6-2103,2.6718253575616684,0.013082546966114153,9.787096079666249,2.457275971585396,0.012175553942205245
J1834.2+3136,,,,,
J1834.7-5858,,,,,
J1835.5+1349,,,,,
J1836.4+3137,,,,,
J1836.5+1948,,,,,
J1837.0+5347,,,,,
J1837.3+1052,,,,,
J1837.4-1646,,,,,
J1838.0-5959,,,,,
J1838.4-6023,,,,,
J1838.5+5733,,,,,
J1838.8+4802,0.10514300897993782,0.018857483566684922,0.38514670432313663,-0.11133860420058983,0.011161311135134022
J1838.9-3457,,,,,
J1839.6-7107,,,,,
J1840.3-3037,,,,,
J1840.5+3707,,,,,
J1840.6-5545,,,,,
J1841.0+6115,,,,,
J1841.3+2909,,,,,
J1841.8+3218,,,,,
J1842.3+6810,,,,,
J1842.4-5840,,,,,
J1842.4+7613,,,,,
J1843.4-4835,,,,,
J1843.8-2011,,,,,
J1844.4+1547,0.14798404632234674,0.030895223961041083,0.5420766276940912,,
J1844.8-3248,,,,,
J1844.9+5709,,,,,
J1845.0+1613,,,,,
J1846.7+7238,,,,,
J1847.6+5219,,,,,
J1848.1-4230,,,,,
J1848.4+3217,1.261494869148335,0.0782429578208133,4.620950038301967,,
J1848.5+6537,,,,,
J1848.5+3243,0.7278090922638147,0.050944636525616566,2.6660191293869864,,
J1848.6-2711,,,,,
J1848.9+4247,,,,,
J1849.2-1647,,,,,
J1849.2+6705,1.486636761222555,0.03423920992327702,5.4456616247280945,0.5954088591056584,0.023047435695152035
J1849.3-6447,,,,,
J1849.4+2745,,,,,
J1849.4-4313,,,,,
J1850.1-0758,,,,,
J1850.5+2631,,,,,
J1851.5+3406,,,,,
J1852.4+4856,0.2807326146072331,0.039629193127059106,1.0283445600517662,,
J1853.8+6714,,,,,
J1854.6-6007,,,,,
J1855.4+7350,,,,,
J1855.8-2028,,,,,
J1857.8+3544,,,,,
J1857.9+0313,,,,,
J1858.1-1821,,,,,
J1858.1+7318,,,,,
J1858.3-2511,0.18723376364497474,0.05194930822921897,0.6858512772792987,,
J1858.3+4321,,,,,
J1858.5+0640,,,,,
J1858.7+5708,,,,,
J1859.0+2329,,,,,
J1901.0+6208,,,,,
J1901.0-1739,,,,,
J1901.7-5140,,,,,
J1902.4-0629,,,,,
J1902.8+3201,,,,,
J1902.9-6748,0.6040140208392597,0.031155066462690253,2.2125485255571844,,
J1903.2+5540,0.04962077488677702,0.008924766439732217,0.18176460897413566,-0.091522305502875,0.006174439383713909
J1904.1+3627,,,,,
J1906.7+5419,,,,,
J1907.2+0126,,,,,
J1907.7-1232,,,,,
J1909.5+3511,,,,,
J1909.7-2140,,,,,
J1910.0-2453,,,,,
J1911.2-2006,0.43477721559252464,0.025081045389609286,1.5926214526750149,0.16084807515931074,0.017715850845491942
J1911.4-1908,,,,,
J1911.5+0311,,,,,
J1912.0+1612,,,,,
